Household_ID,Month,Year_month,Crop_Income,Livestock_Income,Off_Farm_Income,Food_Expenses,Healthcare_Expenses,Education_Expenses,Discretionary_Expenses,Total_Income,Total_Expense,Income_After_Expense,Wealth_Status,Location,Family_Size,Education_Level,Employment_Type,Has_Savings_Account,Uses_Savings_Group,Uses_Mobile_Money,Distance_to_Bank_km,Borrowing,Selling_Assets,Reducing_Spending,Financial_Stress_Score
270,17,24-May,93646,41873,76206,79033,15806,23710,39516,211725,158065,53660,Middle Income,Fort Portal,6,Primary,Subsistence Farming,1,1,0,40.35,0,0,1,44.98
270,18,24-Jun,69933,24776,40075,74942,14988,22482,37471,134784,149883,-15099,Bankrupt,Fort Portal,6,Primary,Subsistence Farming,1,1,0,40.35,0,0,1,44.98
270,19,24-Jul,68897,38325,59063,75969,15193,22790,37984,166285,151936,14349,Low Income,Fort Portal,6,Primary,Subsistence Farming,1,1,0,40.35,0,0,1,44.98
270,20,24-Aug,56548,13732,38855,37789,7557,11336,18894,109135,75576,33559,Middle Income,Fort Portal,6,Primary,Subsistence Farming,1,1,0,40.35,0,0,1,44.98
270,21,24-Sep,56057,13353,31091,48711,9742,14613,24355,100501,97421,3080,Low Income,Fort Portal,6,Primary,Subsistence Farming,1,1,0,40.35,0,0,1,44.98
270,22,24-Oct,81279,47718,24406,72986,14597,21896,36493,153403,145972,7431,Low Income,Fort Portal,6,Primary,Subsistence Farming,1,1,0,40.35,0,0,1,44.98
270,23,24-Nov,40479,34671,46227,56486,11297,16945,28243,121377,112971,8406,Low Income,Fort Portal,6,Primary,Subsistence Farming,1,1,0,40.35,0,0,1,44.98
270,24,24-Dec,47372,13291,26848,35193,7038,10558,17596,87511,70385,17126,Low Income,Fort Portal,6,Primary,Subsistence Farming,1,1,0,40.35,0,0,1,44.98
271,1,23-Jan,20521,28298,15410,27104,5420,8131,13552,64229,54207,10022,Low Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,2,23-Feb,62751,14502,38170,60975,12195,18292,30487,115423,121949,-6526,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,3,23-Mar,128523,29187,70711,132000,26400,39600,66000,228421,264000,-35579,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,4,23-Apr,91493,19667,28573,66147,13229,19844,33073,139733,132293,7440,Low Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,5,23-May,50177,17436,43271,64282,12856,19284,32141,110884,128563,-17679,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,6,23-Jun,51446,27425,41438,42438,8487,12731,21219,120309,84875,35434,Middle Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,7,23-Jul,62071,30424,57649,58108,11621,17432,29054,150144,116215,33929,Middle Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,8,23-Aug,76595,11416,16403,57508,11501,17252,28754,104414,115015,-10601,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,9,23-Sep,118177,13530,20103,89411,17882,26823,44705,151810,178821,-27011,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,10,23-Oct,49797,40423,72234,92132,18426,27639,46066,162454,184263,-21809,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,11,23-Nov,37809,23711,65733,56936,11387,17080,28468,127253,113871,13382,Low Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,12,23-Dec,111721,28793,39274,97670,19534,29301,48835,179788,195340,-15552,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,13,24-Jan,88154,37446,67092,69434,13886,20830,34717,192692,138867,53825,Middle Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,14,24-Feb,31719,44112,40599,46011,9202,13803,23005,116430,92021,24409,Low Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,15,24-Mar,27545,18384,20862,40045,8009,12013,20022,66791,80089,-13298,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,16,24-Apr,64687,33686,22654,42793,8558,12838,21396,121027,85585,35442,Middle Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,17,24-May,110365,43657,40050,72345,14469,21703,36172,194072,144689,49383,Middle Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,18,24-Jun,140914,67894,61677,139800,27960,41940,69900,270485,279600,-9115,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,19,24-Jul,21928,11734,56719,45255,9051,13576,22627,90381,90509,-128,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,20,24-Aug,85100,17314,49048,78066,15613,23419,39033,151462,156131,-4669,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,21,24-Sep,84934,39372,21971,85576,17115,25673,42788,146277,171152,-24875,Bankrupt,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,22,24-Oct,64636,23545,28785,39292,7858,11787,19646,116966,78583,38383,Middle Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,23,24-Nov,43739,55358,27260,59811,11962,17943,29905,126357,119621,6736,Low Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
271,24,24-Dec,30973,25742,24926,30789,6157,9236,15394,81641,61576,20065,Low Income,Mbarara,2,Secondary,Casual Labor,0,0,0,23.9,0,0,1,38.46
272,1,23-Jan,26215,26596,44680,40778,8155,12233,20389,97491,81555,15936,Low Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,2,23-Feb,48219,21604,26434,38240,7648,11472,19120,96257,76480,19777,Low Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,3,23-Mar,23720,17205,15739,32820,6564,9846,16410,56664,65640,-8976,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,4,23-Apr,89887,42724,38043,99646,19929,29893,49823,170654,199291,-28637,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,5,23-May,55741,33377,38342,57289,11457,17186,28644,127460,114576,12884,Low Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,6,23-Jun,65578,30372,46572,73917,14783,22175,36958,142522,147833,-5311,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,7,23-Jul,51337,11707,29490,33630,6726,10089,16815,92534,67260,25274,Middle Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,8,23-Aug,20168,9656,13342,17326,3465,5198,8663,43166,34652,8514,Low Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,9,23-Sep,117069,58453,31541,103007,20601,30902,51503,207063,206013,1050,Low Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,10,23-Oct,53219,44923,28494,63538,12707,19061,31769,126636,127075,-439,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,11,23-Nov,66098,19873,80047,95076,19015,28523,47538,166018,190152,-24134,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,12,23-Dec,64953,36291,17677,62592,12518,18777,31296,118921,125183,-6262,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,13,24-Jan,43141,29022,25286,53870,10774,16161,26935,97449,107740,-10291,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,14,24-Feb,55362,25654,40160,66284,13256,19885,33142,121176,132567,-11391,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,15,24-Mar,98497,53089,52636,77887,15577,23366,38943,204222,155773,48449,Middle Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,16,24-Apr,91147,16065,34017,76841,15368,23052,38420,141229,153681,-12452,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,17,24-May,63102,25411,38300,45893,9178,13768,22946,126813,91785,35028,Middle Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,18,24-Jun,73957,15507,24699,34680,6936,10404,17340,114163,69360,44803,Middle Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,19,24-Jul,99156,13796,57009,82385,16477,24715,41192,169961,164769,5192,Low Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,20,24-Aug,77731,25014,54654,64425,12885,19327,32212,157399,128849,28550,Middle Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,21,24-Sep,43913,36273,48521,64482,12896,19344,32241,128707,128963,-256,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,22,24-Oct,70585,25552,48949,53201,10640,15960,26600,145086,106401,38685,Middle Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,23,24-Nov,23263,14400,28558,24843,4968,7453,12421,66221,49685,16536,Low Income,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
272,24,24-Dec,109842,45196,41641,112080,22416,33624,56040,196679,224160,-27481,Bankrupt,Jinja,8,Secondary,Casual Labor,0,1,1,45.06,1,0,1,32.63
273,1,23-Jan,80824,27148,29590,68704,13740,20611,34352,137562,137407,155,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,2,23-Feb,100698,46772,85723,76199,15239,22859,38099,233193,152396,80797,High Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,3,23-Mar,32983,15293,35101,33776,6755,10132,16888,83377,67551,15826,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,4,23-Apr,25499,26499,11447,31410,6282,9423,15705,63445,62820,625,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,5,23-May,74067,63804,26865,84831,16966,25449,42415,164736,169661,-4925,Bankrupt,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,6,23-Jun,126133,16468,34235,79418,15883,23825,39709,176836,158835,18001,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,7,23-Jul,21305,28521,24271,27829,5565,8348,13914,74097,55656,18441,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,8,23-Aug,49572,22584,74557,73464,14692,22039,36732,146713,146927,-214,Bankrupt,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,9,23-Sep,61342,36004,38384,44136,8827,13240,22068,135730,88271,47459,Middle Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,10,23-Oct,29114,42751,18106,48370,9674,14511,24185,89971,96740,-6769,Bankrupt,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,11,23-Nov,113618,49654,65594,120554,24110,36166,60277,228866,241107,-12241,Bankrupt,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,12,23-Dec,58942,18082,28529,40775,8155,12232,20387,105553,81549,24004,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,13,24-Jan,35400,11715,21724,21906,4381,6571,10953,68839,43811,25028,Middle Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,14,24-Feb,66561,13565,26572,34868,6973,10460,17434,106698,69735,36963,Middle Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,15,24-Mar,72786,41083,40440,66042,13208,19812,33021,154309,132083,22226,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,16,24-Apr,18113,16185,24122,20744,4148,6223,10372,58420,41487,16933,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,17,24-May,103183,38271,61209,87337,17467,26201,43668,202663,174673,27990,Middle Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,18,24-Jun,28618,13638,25325,21432,4286,6429,10716,67581,42863,24718,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,19,24-Jul,71232,20861,16648,47074,9414,14122,23537,108741,94147,14594,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,20,24-Aug,42410,31267,19456,53161,10632,15948,26580,93133,106321,-13188,Bankrupt,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,21,24-Sep,120464,54415,42802,109599,21919,32879,54799,217681,219196,-1515,Bankrupt,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,22,24-Oct,54816,31918,27914,36623,7324,10987,18311,114648,73245,41403,Middle Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,23,24-Nov,25531,17533,26889,22755,4551,6826,11377,69953,45509,24444,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
273,24,24-Dec,50034,11289,29604,41127,8225,12338,20563,90927,82253,8674,Low Income,Jinja,2,Secondary,Livestock Rearing,1,0,0,1.83,0,0,1,46.43
274,1,23-Jan,72679,28659,17442,45029,9005,13508,22514,118780,90056,28724,Middle Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,2,23-Feb,63728,42124,39328,62789,12557,18836,31394,145180,125576,19604,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,3,23-Mar,34142,8609,47125,47672,9534,14301,23836,89876,95343,-5467,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,4,23-Apr,44431,36714,24057,43972,8794,13191,21986,105202,87943,17259,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,5,23-May,39106,29468,20434,34726,6945,10418,17363,89008,69452,19556,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,6,23-Jun,100423,40090,45772,105920,21184,31776,52960,186285,211840,-25555,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,7,23-Jul,50434,13727,39171,53120,10624,15936,26560,103332,106240,-2908,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,8,23-Aug,66778,29794,25107,59662,11932,17898,29831,121679,119323,2356,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,9,23-Sep,16920,13130,14066,14186,2837,4255,7093,44116,28371,15745,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,10,23-Oct,109804,12857,28417,68025,13605,20407,34012,151078,136049,15029,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,11,23-Nov,85742,49573,22145,89504,17900,26851,44752,157460,179007,-21547,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,12,23-Dec,81656,33402,41488,85585,17117,25675,42792,156546,171169,-14623,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,13,24-Jan,21252,9257,31961,19947,3989,5984,9973,62470,39893,22577,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,14,24-Feb,33977,35684,64196,70314,14062,21094,35157,133857,140627,-6770,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,15,24-Mar,60829,23712,31979,65501,13100,19650,32750,116520,131001,-14481,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,16,24-Apr,51512,27091,36339,42895,8579,12868,21447,114942,85789,29153,Middle Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,17,24-May,84526,35438,26154,66672,13334,20001,33336,146118,133343,12775,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,18,24-Jun,50091,21246,46278,66532,13306,19959,33266,117615,133063,-15448,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,19,24-Jul,40724,9150,24539,41982,8396,12594,20991,74413,83963,-9550,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,20,24-Aug,18655,15908,17709,22154,4430,6646,11077,52272,44307,7965,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,21,24-Sep,53623,60160,59706,78443,15688,23532,39221,173489,156884,16605,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,22,24-Oct,113465,21305,62624,65506,13101,19651,32753,197394,131011,66383,High Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,23,24-Nov,36678,25387,25908,40494,8098,12148,20247,87973,80987,6986,Low Income,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
274,24,24-Dec,102867,14931,17674,75636,15127,22691,37818,135472,151272,-15800,Bankrupt,Mbale,7,Secondary,Small Business,1,0,0,27.85,1,0,0,36.91
275,1,23-Jan,29055,21273,19752,24656,4931,7396,12328,70080,49311,20769,Low Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,2,23-Feb,30689,18956,28490,34182,6836,10254,17091,78135,68363,9772,Low Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,3,23-Mar,103029,28917,58930,94096,18819,28228,47048,190876,188191,2685,Low Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,4,23-Apr,20966,28491,16313,20689,4137,6206,10344,65770,41376,24394,Low Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,5,23-May,103303,49423,50438,63177,12635,18953,31588,203164,126353,76811,High Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,6,23-Jun,46879,10894,52763,61313,12262,18393,30656,110536,122624,-12088,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,7,23-Jul,35928,44008,38841,70021,14004,21006,35010,118777,140041,-21264,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,8,23-Aug,64915,20087,20183,55561,11112,16668,27780,105185,111121,-5936,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,9,23-Sep,112658,19699,25871,93189,18637,27956,46594,158228,186376,-28148,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,10,23-Oct,54421,14423,15783,29283,5856,8785,14641,84627,58565,26062,Middle Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,11,23-Nov,32883,26433,12948,40544,8108,12163,20272,72264,81087,-8823,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,12,23-Dec,50469,31932,25407,61640,12328,18492,30820,107808,123280,-15472,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,13,24-Jan,49810,33977,83495,64744,12948,19423,32372,167282,129487,37795,Middle Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,14,24-Feb,106129,53904,55424,106532,21306,31959,53266,215457,213063,2394,Low Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,15,24-Mar,46663,45771,56962,58526,11705,17557,29263,149396,117051,32345,Middle Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,16,24-Apr,47015,18588,14853,26775,5355,8032,13387,80456,53549,26907,Middle Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,17,24-May,28471,27380,39290,51748,10349,15524,25874,95141,103495,-8354,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,18,24-Jun,106679,28184,66383,115069,23013,34520,57534,201246,230136,-28890,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,19,24-Jul,39517,17985,36443,31285,6257,9385,15642,93945,62569,31376,Middle Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,20,24-Aug,17716,29574,16496,31539,6307,9461,15769,63786,63076,710,Low Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,21,24-Sep,41497,19340,14770,44707,8941,13412,22353,75607,89413,-13806,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,22,24-Oct,74752,34878,28159,52626,10525,15787,26313,137789,105251,32538,Middle Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,23,24-Nov,55875,50761,44860,79580,15916,23874,39790,151496,159160,-7664,Bankrupt,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
275,24,24-Dec,48541,12211,33048,39741,7948,11922,19870,93800,79481,14319,Low Income,Lira,7,Secondary,Livestock Rearing,0,0,0,40.41,0,1,0,36.97
276,1,23-Jan,27881,55158,50105,42487,8497,12746,21243,133144,84973,48171,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,2,23-Feb,35034,23225,29960,44984,8996,13495,22492,88219,89967,-1748,Bankrupt,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,3,23-Mar,103539,21566,71104,73337,14667,22001,36668,196209,146673,49536,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,4,23-Apr,74975,19959,50137,69478,13895,20843,34739,145071,138955,6116,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,5,23-May,25000,14478,26990,21350,4270,6405,10675,66468,42700,23768,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,6,23-Jun,43161,18559,34697,32402,6480,9720,16201,96417,64803,31614,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,7,23-Jul,76076,9884,44104,39244,7848,11773,19622,130064,78487,51577,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,8,23-Aug,29312,23403,31388,30727,6145,9218,15363,84103,61453,22650,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,9,23-Sep,75658,33112,25381,45504,9100,13651,22752,134151,91007,43144,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,10,23-Oct,26817,9520,15142,19978,3995,5993,9989,51479,39955,11524,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,11,23-Nov,72608,24998,38718,49244,9848,14773,24622,136324,98487,37837,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,12,23-Dec,12917,21051,14552,18392,3678,5517,9196,48520,36783,11737,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,13,24-Jan,13135,18237,33261,21885,4377,6565,10942,64633,43769,20864,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,14,24-Feb,78605,34715,29001,50278,10055,15083,25139,142321,100555,41766,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,15,24-Mar,45093,13481,13136,27579,5515,8273,13789,71710,55156,16554,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,16,24-Apr,29207,31786,22432,35946,7189,10783,17973,83425,71891,11534,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,17,24-May,49824,9751,29936,33909,6781,10172,16954,89511,67816,21695,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,18,24-Jun,26106,36884,26691,31947,6389,9584,15973,89681,63893,25788,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,19,24-Jul,12409,6276,10506,14331,2866,4299,7165,29191,28661,530,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,20,24-Aug,51807,22915,31731,43515,8703,13054,21757,106453,87029,19424,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,21,24-Sep,59954,8223,16112,40543,8108,12163,20271,84289,81085,3204,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,22,24-Oct,65096,24777,42669,55647,11129,16694,27823,132542,111293,21249,Low Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,23,24-Nov,69004,35356,66731,72561,14512,21768,36280,171091,145121,25970,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
276,24,24-Dec,79729,51423,33438,67951,13590,20385,33975,164590,135901,28689,Middle Income,Kampala,4,Primary,Small Business,0,1,0,20.92,1,0,0,45.96
277,1,23-Jan,14794,29326,14388,32516,6503,9754,16258,58508,65031,-6523,Bankrupt,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
277,2,23-Feb,69375,51415,31077,63042,12608,18912,31521,151867,126083,25784,Middle Income,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
277,3,23-Mar,15542,8240,21228,21624,4324,6487,10812,45010,43247,1763,Low Income,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
277,4,23-Apr,67749,9796,18474,42252,8450,12675,21126,96019,84503,11516,Low Income,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
277,5,23-May,26521,47323,22314,45936,9187,13780,22968,96158,91871,4287,Low Income,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
277,6,23-Jun,57073,21294,34066,40333,8066,12100,20166,112433,80665,31768,Middle Income,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
277,7,23-Jul,65420,48353,55534,56825,11365,17047,28412,169307,113649,55658,Middle Income,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
277,8,23-Aug,41596,18868,18738,37792,7558,11337,18896,79202,75583,3619,Low Income,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
277,9,23-Sep,83405,29134,77120,112836,22567,33850,56418,189659,225671,-36012,Bankrupt,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
277,10,23-Oct,107250,28563,50893,70457,14091,21137,35228,186706,140913,45793,Middle Income,Kampala,7,Primary,Subsistence Farming,0,1,0,14.47,0,0,1,46.46
